-4.32471	6.22477
-8.66702	0.541641
-10.7779	-4.43019
-6.61433	-4.30658
-4.12828	-1.95524
-3.95736	2.13171
-3.59709	0.0305141
-2.84903	-2.09518
-2.95644	-2.762
-4.07109	-3.39521
-5.88135	1.11358
-6.20908	-2.32692
-1.77387	1.58141
-2.32508	0.61269
-7.43736	-2.71881
-7.89433	-6.23864
-3.71357	1.92174
-2.76575	4.34529
-6.11723	-3.88465
-7.15964	-4.08559
-8.11355	-4.05052
-6.3738	0.611105
-6.6083	-5.13537
-10.8961	-9.28447
-13.0632	-11.6272
-12.1381	-10.8525
-12.2892	-12.1273
-11.8583	-12.8096
-10.2424	-11.5738
-9.95571	-10.0143
-10.769	-9.36715
-11.8492	-10.67
-8.53908	-9.24999
-11.687	-8.25739
-13.036	-7.85211
-8.26969	-9.85399
-7.07338	-10.1134
-7.90445	-1.57178
-12.5854	-3.36328
-12.0513	-0.832963
-10.263	-4.74484
-10.1241	-4.69416
-14.6153	-1.72814
-12.497	1.41729
-8.07465	4.36814
-9.29542	-0.447419
-9.15565	3.23361
-7.72046	1.3714
-10.1329	-2.41656
-17.7302	-3.74053
-19.7464	6.28571
-12.6341	5.36447
-11.0229	1.68484
-12.7454	-4.06915
-15.7106	-8.1161
-16.8587	-9.11886
-19.0016	-9.68973
-15.0741	-6.27447
-11.301	-8.55425
-9.24651	-11.7036
-9.63958	-9.66935
-10.656	-10.8154
-12.7058	-10.8612
-11.6907	-10.9785
-13.3015	-11.8861
-12.3657	-11.3245
-11.0583	-11.2949
-12.8401	-12.1234
-13.5098	-5.30791
-11.8071	-0.436127
-9.72408	-4.17742
-14.1794	-1.99632
-16.8445	-1.48761
-9.13726	1.21581
-6.91399	3.30096
-9.42428	-1.50125
-10.9827	-4.40873
-13.1087	-2.02648
-10.4416	-5.97273
-6.55067	-3.0111
-10.4309	-2.66185
-12.6255	-3.53924
-14.4674	-5.56084
-13.3398	-6.63731
-15.0525	-9.1787
-15.7058	-6.11924
-11.0799	-0.299911
-8.02817	0.091072
-7.33916	-4.54468
-6.62296	-4.01509
-9.7063	-10.0677
-8.41878	-12.0543
-6.64089	-13.2477
-10.1172	-11.7184
-10.1027	-9.66935
-13.7307	-6.64857
-13.8364	-7.99846
-9.57279	-4.20432
-10.94	1.16071
-13.3674	-4.16828
-8.23479	-7.30022
-6.35786	-5.92345
-7.03941	3.18115
-6.50129	-0.466841
-8.36466	-3.16436
-13.953	-9.66226
-15.0533	-11.7333
-13.8933	-8.86391
-14.4175	-13.0517
-12.6993	-6.28498
-14.8047	-0.320093
-13.5534	-6.19904
-10.7024	-7.64638
-12.4354	-13.6502
-11.2209	-11.567
-9.95141	-5.78053
-7.64066	-5.92198
-4.03175	-3.90642
-9.1024	0.923866
-7.75012	7.22702
-7.55296	-2.29378
-7.40047	-6.83952
-5.50539	-0.0326755
-4.40465	-2.80671
1.7277	-3.02947
0.964187	-2.07357
-2.59385	1.72465
-2.99528	8.76169
-9.98616	0.823433
-5.90297	1.3409
-6.00342	-4.9558
-8.07081	-0.484701
-4.69901	4.769
-2.76379	4.32726
-1.12231	5.42521
1.70429	-0.882127
-2.85935	-2.26367
-8.56837	3.50441
-6.03491	0.164264
-11.3516	-3.77208
-13.2857	-8.25158
-6.72711	-11.8547
-13.8204	-9.59418
-11.1468	-1.09958
-12.0245	-1.4591
-11.134	0.577962
-7.71025	6.10339
-8.06963	3.1432
-12.3437	4.97573
-10.7471	4.20744
-4.23669	5.07228
-3.89892	-0.152386
-0.549292	3.92442
-0.55779	1.12495
1.34859	-3.71414
5.45386	3.52567
-0.267961	-1.23392
-0.646697	-3.50454
2.96621	-1.91104
0.100789	0.456245
0.548674	-3.55676
-4.97715	-9.53761
-7.75898	-8.9625
-3.66951	-6.7721
-6.89974	-7.32435
-8.4828	-9.62076
-3.63579	-11.1696
-0.626021	-8.4624
-1.87931	-7.02187
-2.25991	-3.04202
-7.75599	-2.49619
-4.56503	-1.27277
-4.27475	-3.69681
-6.74103	-6.67333
-10.4136	-4.6458
-5.94991	-1.8274
-5.07796	0.806756
-4.83032	0.787642
-7.04433	-3.81278
-6.30771	-0.430474
-2.37806	-5.6787
-1.31827	-9.74326
3.01332	-6.66903
5.28879	-7.62274
0.811772	-7.43485
2.88006	-6.72618
3.29932	-7.15485
3.13672	-5.0725
2.92324	-2.78691
4.0437	-5.03203
1.58787	-4.55158
-7.76375	-3.53015
2.8339	-3.45032
2.33435	-1.85176
-1.23156	-2.17036
-3.12259	-2.59858
-5.05278	0.493968
-5.18665	-0.975702
-4.99154	2.18917
-5.25807	2.55852
0.0616216	1.45123
1.42085	2.49554
-4.22206	2.92181
1.22466	1.62952
0.747332	-1.54225
1.63767	-2.25385
-6.36294	-3.28337
-10.914	-7.38905
-8.09253	-0.267101
-8.19271	4.66198
-6.22792	1.04671
-7.3489	-1.65675
-8.23727	1.41257
-6.94923	-0.945816
-4.58676	1.85162
-7.40136	0.364907
-5.04263	-2.07513
-2.05595	1.33688
-9.39001	3.42313
-13.2486	1.20944
-11.1524	3.88062
-9.99698	1.94195
-12.1344	-1.44264
-9.10345	0.904476
-10.5922	0.930495
-5.96362	3.34509
-2.37424	0.984577
-9.38274	-3.31437
-11.7225	-6.51343
-12.2331	-5.73154
-11.7491	-0.297026
-5.09411	6.30606
-5.71214	2.31931
-10.5246	-1.52763
-15.4863	-3.63715
-12.4014	-2.95038
-12.6764	-2.71341
-13.8736	-6.00754
-15.4233	-6.1798
-13.684	-6.09712
-13.6559	-3.93473
-17.3332	-3.63286
-10.6448	0.977056
-15.558	7.47094
-16.3352	2.90873
-16.3608	-3.31827
-11.8612	-3.5975
-12.336	-5.33986
-7.74131	-2.45431
-3.57734	2.98031
-2.83174	2.53566
-3.61592	0.116686
-5.29905	0.69951
-2.81999	-1.50956
-5.40355	-2.83252
-5.16672	-6.47348
-6.49468	-3.47123
-7.00209	-1.63898
-7.77727	-3.18158
-6.84831	-4.14632
-11.848	-4.82713
-18.353	-6.08037
-14.6723	-4.43665
-12.9232	-4.85251
-13.0223	-4.05043
-12.8654	2.68163
-15.4818	-4.10394
-12.89	-3.68916
-10.8684	-5.06051
-11.6463	-7.2943
-11.243	-5.34407
-9.65234	-5.01697
-6.66465	-8.23422
-5.65147	-10.6612
-7.46601	-13.5569
-7.48993	-6.48432
-7.68546	0.779339
-9.81073	-1.8731
-10.3479	-2.89421
-11.9291	-4.14884
-14.427	-10.237
-11.8264	-8.66183
-11.9364	-11.0735
-12.8845	-6.668
-12.8225	-1.50579
-11.3426	1.52851
-12.4731	-0.804315
-13.4641	-1.1768
-11.0292	-4.87002
-9.7075	-7.37275
-12.0727	-6.78263
-12.2278	-7.93859
-8.13893	-6.31414
-9.87216	-8.72697
-12.4358	-9.01817
-10.0835	-11.8464
-10.1425	-10.8284
-11.9452	-2.7835
-11.0844	-0.570361
-12.3913	-1.87002
-9.12241	2.79102
-10.1341	4.12131
-10.8945	11.6266
-5.35693	8.52458
-2.99452	3.96522
-9.28924	-0.458207
-8.57539	4.89998
-8.33793	3.29769
-9.28152	-0.736862
-9.58625	-8.01236
-4.74661	-7.53408
-6.38144	-9.02995
-9.37143	-5.28519
-8.16178	0.595892
-7.58168	3.34775
-7.75816	2.89265
-9.75449	8.22812
-8.38776	4.60707
-8.13157	4.67636
-8.71049	5.79571
-8.77659	3.3443
-9.86934	-3.95023
-11.6511	-7.57513
-11.4651	-3.88997
-11.1568	-4.55496
-13.2146	-5.18909
-10.6318	2.36762
